OP Uniek Nr Id ,LNO Uniek Nr ,PAP Id,PAP Omschrijving,PAP ACT Code,PAP ACT Omschrijving,PAP PLA Code,PAP PLA Omschrijving,PAP PRD Code,PAP PRD Omschrijving,TYP ERK Erkenning code,TYP ERK omschrijving,TYP ERK Erkenning vorm Omschrijving,TYP ERK Erkenning Vorm Code,PC Postcode ,GEM Naam ,PR Naam ,ERK Nummer ,ERK Begindatum ,Datum vandaag
9005432902,5432901,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9940,Evergem,Oost-Vlaanderen,,2022/06/02 00:00:00,2026/08/24 04:13:33
2321033519,740674281,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5003,Namur,Namen,,2023/05/22 00:00:00,2026/08/24 04:13:33
9005558807,5558806,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2323,Wortel,Antwerpen,,2024/01/01 00:00:00,2026/08/24 04:13:33
9005469139,5469138,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5101,Lives-sur-Meuse,Namen,,2023/03/01 00:00:00,2026/08/24 04:13:33
2164564995,888557909,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5555,Bièvre,Namen,,2010/09/22 00:00:00,2026/08/24 04:13:33
9003773839,3773838,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7811,Arbre (Ht.),Henegouwen,,2007/07/17 00:00:00,2026/08/24 04:13:33
9005531778,3677047,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1745,Opwijk,Vlaams Brabant,,2023/10/12 00:00:00,2026/08/24 04:13:33
9006561639,6561638,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3078,Kortenberg,Vlaams Brabant,,2026/06/10 00:00:00,2026/08/24 04:13:33
9004978705,4978704,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6940,Grandhan,Luxemburg,,2016/05/04 00:00:00,2026/08/24 04:13:33
2144882905,870380703,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2570,Duffel,Antwerpen,,2024/06/01 00:00:00,2026/08/24 04:13:33
9004891259,4891258,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6769,Meix-devant-Virton,Luxemburg,,2015/04/06 00:00:00,2026/08/24 04:13:33
9005324104,5324103,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4140,Sprimont,Luik,,2021/01/17 00:00:00,2026/08/24 04:13:33
9005254335,5254334,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7850,Enghien/Edingen,Henegouwen,,2020/02/14 00:00:00,2026/08/24 04:13:33
9005141372,5141371,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9860,Oosterzele,Oost-Vlaanderen,,2018/07/18 00:00:00,2026/08/24 04:13:33
9005109257,5109256,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2243,Pulle,Antwerpen,,2018/02/21 00:00:00,2026/08/24 04:13:33
9004981944,4981943,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5070,Sart-Eustache,Namen,,2016/05/20 00:00:00,2026/08/24 04:13:33
9005262287,705841482,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4400,Flémalle,Luik,,2020/04/17 00:00:00,2026/08/24 04:13:33
9005353534,5353533,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4000,Liège,Luik,,2021/06/05 00:00:00,2026/08/24 04:13:33
9003881144,3881143,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9790,Wortegem-Petegem,Oost-Vlaanderen,,2007/12/10 00:00:00,2026/08/24 04:13:33
9005451114,3699292,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8200,Sint-Andries,West-Vlaanderen,,2022/09/16 00:00:00,2026/08/24 04:13:33
9006533255,6533254,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9270,Laarne,Oost-Vlaanderen,,2025/09/04 00:00:00,2026/08/24 04:13:33
9003722300,3722295,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3900,Pelt,Limburg,,2007/04/03 00:00:00,2026/08/24 04:13:33
9005523573,793163555,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2040,Berendrecht,Antwerpen,,2023/08/02 00:00:00,2026/08/24 04:13:33
9005231695,5231694,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5646,Stave,Namen,,2019/09/01 00:00:00,2026/08/24 04:13:33
9005065067,5065066,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3530,Helchteren,Limburg,,2017/07/15 00:00:00,2026/08/24 04:13:33
9004741870,4741869,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1315,Opprebais,Waals Brabant,,2013/05/10 00:00:00,2026/08/24 04:13:33
9005444126,5444125,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6800,Libramont,Luxemburg,,2022/07/01 00:00:00,2026/08/24 04:13:33
9005436620,5436619,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4053,Embourg,Luik,,2022/04/20 00:00:00,2026/08/24 04:13:33
9005438224,5438223,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3128,Baal,Vlaams Brabant,,2022/06/11 00:00:00,2026/08/24 04:13:33
9005211486,5211485,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6792,Halanzy,Luxemburg,,2019/07/01 00:00:00,2026/08/24 04:13:33
9004827408,4827407,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2560,Nijlen,Antwerpen,,2014/05/08 00:00:00,2026/08/24 04:13:33
9005061896,5061895,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3140,Keerbergen,Vlaams Brabant,,2017/06/01 00:00:00,2026/08/24 04:13:33
9005003758,5003757,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2800,Mechelen,Antwerpen,,2016/05/25 00:00:00,2026/08/24 04:13:33
9004701848,4701847,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8978,Watou,West-Vlaanderen,,2012/09/26 00:00:00,2026/08/24 04:13:33
9005110778,5110777,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3500,Hasselt,Limburg,,2018/02/18 00:00:00,2026/08/24 04:13:33
9004773339,4773338,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4190,Ferrières,Luik,,2019/03/01 00:00:00,2026/08/24 04:13:33
9004840047,4840046,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5580,Mont-Gauthier,Namen,,2006/01/01 00:00:00,2026/08/24 04:13:33
9005255953,5255952,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2100,Deurne,Antwerpen,,2019/05/12 00:00:00,2026/08/24 04:13:33
9003677036,3677035,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3271,Averbode,Vlaams Brabant,,2006/11/13 00:00:00,2026/08/24 04:13:33
9004727531,4618213,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5020,Vedrin,Namen,,2013/07/25 00:00:00,2026/08/24 04:13:33
9003528514,3306566,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5630,Cerfontaine,Namen,,2026/04/02 00:00:00,2026/08/24 04:13:33
9003695562,3695561,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3600,Genk,Limburg,,2007/02/07 00:00:00,2026/08/24 04:13:33
9003723510,3723509,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9940,Sleidinge,Oost-Vlaanderen,,2006/01/01 00:00:00,2026/08/24 04:13:33
9004991361,4991360,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2235,Houtvenne,Antwerpen,,2016/06/25 00:00:00,2026/08/24 04:13:33
9006525448,6525447,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8980,Zonnebeke,West-Vlaanderen,,2025/06/16 00:00:00,2026/08/24 04:13:33
9004491950,4491949,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4550,Nandrin,Luik,,2010/03/01 00:00:00,2026/08/24 04:13:33
9005174857,5174856,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9230,Massemen,Oost-Vlaanderen,,2019/05/04 00:00:00,2026/08/24 04:13:33
9005495841,5495840,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2220,Heist-op-den-Berg,Antwerpen,,2023/05/01 00:00:00,2026/08/24 04:13:33
9004127977,4127976,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3730,Hoeselt,Limburg,,2008/04/22 00:00:00,2026/08/24 04:13:33
9003721374,3721373,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3454,Rummen,Vlaams Brabant,,2006/11/16 00:00:00,2026/08/24 04:13:33
9005136197,5136196,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3360,Lovenjoel,Vlaams Brabant,,2018/06/01 00:00:00,2026/08/24 04:13:33
9006512210,6512208,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3270,Scherpenheuvel-Zichem,Vlaams Brabant,,2025/02/02 00:00:00,2026/08/24 04:13:33
9006502633,682498334,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3118,Rotselaar,Vlaams Brabant,,2024/10/28 00:00:00,2026/08/24 04:13:33
9004660403,4660402,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2970,Schilde,Antwerpen,,2012/03/26 00:00:00,2026/08/24 04:13:33
9005479989,5479988,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2290,Vorselaar,Antwerpen,,2023/03/27 00:00:00,2026/08/24 04:13:33
2215234827,508975529,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1180,Ukkel,Brussels Hoofdstedelijk Gewest,,2014/09/01 00:00:00,2026/08/24 04:13:33
9003550750,3282122,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9200,Schoonaarde,Oost-Vlaanderen,,2019/04/30 00:00:00,2026/08/24 04:13:33
2363566039,1013517762,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5310,Eghezée,Namen,,2025/01/01 00:00:00,2026/08/24 04:13:33
9005009995,5009994,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2440,Geel,Antwerpen,,2016/10/08 00:00:00,2026/08/24 04:13:33
9006565385,6565384,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1560,Hoeilaart,Vlaams Brabant,,2026/07/08 00:00:00,2026/08/24 04:13:33
9005475842,5475841,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9041,Oostakker,Oost-Vlaanderen,,2023/01/01 00:00:00,2026/08/24 04:13:33
9004734791,4734790,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1080,Sint-Jans-Molenbeek,Brussels Hoofdstedelijk Gewest,,2024/04/18 00:00:00,2026/08/24 04:13:33
9005402573,5402572,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6141,Forchies-la-Marche,Henegouwen,,2022/01/01 00:00:00,2026/08/24 04:13:33
9003908639,3300926,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5670,Viroinval,Namen,,2014/06/20 00:00:00,2026/08/24 04:13:33
2352826159,748756856,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1731,Asse,Vlaams Brabant,,2026/01/13 00:00:00,2026/08/24 04:13:33
9005201372,500719740,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1050,Elsene,Brussels Hoofdstedelijk Gewest,,2019/05/16 00:00:00,2026/08/24 04:13:33
9004810231,4810230,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9970,Kaprijke,Oost-Vlaanderen,,2014/03/12 00:00:00,2026/08/24 04:13:33
9004833802,4833801,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3140,Keerbergen,Vlaams Brabant,,2014/06/03 00:00:00,2026/08/24 04:13:33
2361201219,837021413,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3800,Sint-Truiden,Limburg,,2024/07/01 00:00:00,2026/08/24 04:13:33
9005596011,5596010,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4000,Liège,Luik,,2024/08/25 00:00:00,2026/08/24 04:13:33
2229027039,550595457,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9140,Temse,Oost-Vlaanderen,,2015/01/01 00:00:00,2026/08/24 04:13:33
9005520330,5520329,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3221,Nieuwrode,Vlaams Brabant,,2023/06/30 00:00:00,2026/08/24 04:13:33
9005578133,5578132,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3560,Lummen,Limburg,,2024/06/01 00:00:00,2026/08/24 04:13:33
9005257139,5257138,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2491,Olmen,Antwerpen,,2020/03/30 00:00:00,2026/08/24 04:13:33
9004509448,4509447,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9890,Gavere,Oost-Vlaanderen,,2010/05/18 00:00:00,2026/08/24 04:13:33
9003776456,3776455,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7060,Soignies,Henegouwen,,2007/07/18 00:00:00,2026/08/24 04:13:33
9003776446,3776445,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6590,Momignies,Henegouwen,,2007/07/18 00:00:00,2026/08/24 04:13:33
9005343520,5343519,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6782,Habergy,Luxemburg,,2021/04/28 00:00:00,2026/08/24 04:13:33
2184990029,823197527,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6730,Tintigny,Luxemburg,,2010/01/01 00:00:00,2026/08/24 04:13:33
9005233247,5233246,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9080,Lochristi,Oost-Vlaanderen,,2019/11/01 00:00:00,2026/08/24 04:13:33
9004673602,4672138,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3040,Ottenburg,Vlaams Brabant,,2012/07/15 00:00:00,2026/08/24 04:13:33
9005462670,5462669,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3680,Neeroeteren,Limburg,,2022/11/12 00:00:00,2026/08/24 04:13:33
9005257886,5257885,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3560,Lummen,Limburg,,2020/01/01 00:00:00,2026/08/24 04:13:33
9005078579,5078578,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2600,Berchem,Antwerpen,,2017/04/30 00:00:00,2026/08/24 04:13:33
9004605587,4605586,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1310,La Hulpe,Waals Brabant,,2011/07/08 00:00:00,2026/08/24 04:13:33
9005059394,5059393,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2230,Herselt,Antwerpen,,2017/06/17 00:00:00,2026/08/24 04:13:33
9004891249,4889913,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6640,Vaux-sur-Sûre,Luxemburg,,2020/04/08 00:00:00,2026/08/24 04:13:33
9004898849,4898848,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7911,Frasnes-lez-Buissenal,Henegouwen,,2014/04/15 00:00:00,2026/08/24 04:13:33
9005269730,5269729,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6990,Hotton,Luxemburg,,2020/05/25 00:00:00,2026/08/24 04:13:33
9005202796,5202795,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6769,Meix-devant-Virton,Luxemburg,,2019/04/13 00:00:00,2026/08/24 04:13:33
9005329930,5329929,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2275,Lille,Antwerpen,,2021/03/01 00:00:00,2026/08/24 04:13:33
9006540175,6540173,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2230,Herselt,Antwerpen,,2025/11/14 00:00:00,2026/08/24 04:13:33
2200307220,837689822,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7904,Leuze-en-Hainaut,Henegouwen,,2014/01/01 00:00:00,2026/08/24 04:13:33
9006523340,6523338,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8770,Ingelmunster,West-Vlaanderen,,2025/05/26 00:00:00,2026/08/24 04:13:33
9005188312,5188311,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6820,Florenville,Luxemburg,,2019/04/01 00:00:00,2026/08/24 04:13:33
9006538002,6538001,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3500,Hasselt,Limburg,,2025/10/22 00:00:00,2026/08/24 04:13:33
9004979687,4979686,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3500,Hasselt,Limburg,,2016/05/04 00:00:00,2026/08/24 04:13:33
9006523192,6523191,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7134,Binche,Henegouwen,,2025/05/23 00:00:00,2026/08/24 04:13:33
9004610185,4610184,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1420,Braine-l'Alleud,Waals Brabant,,2011/08/02 00:00:00,2026/08/24 04:13:33
9004749774,4749773,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5030,Gembloux,Namen,,2013/05/15 00:00:00,2026/08/24 04:13:33
9005277539,5277538,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5000,Namur,Namen,,2020/06/01 00:00:00,2026/08/24 04:13:33
9006506565,760367855,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8310,Brugge,West-Vlaanderen,,2024/12/16 00:00:00,2026/08/24 04:13:33
9005541783,5541782,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7370,Dour,Henegouwen,,2024/02/01 00:00:00,2026/08/24 04:13:33
9004858527,4858526,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3630,Maasmechelen,Limburg,,2014/10/20 00:00:00,2026/08/24 04:13:33
9006567036,5540964,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1325,Chaumont-Gistoux,Waals Brabant,,2026/07/28 00:00:00,2026/08/24 04:13:33
9005451635,5451147,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3583,Paal,Limburg,,2025/09/09 00:00:00,2026/08/24 04:13:33
9005144457,5144456,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7050,Jurbise,Henegouwen,,2018/07/19 00:00:00,2026/08/24 04:13:33
9005555709,5555708,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7730,Leers-Nord,Henegouwen,,2024/03/01 00:00:00,2026/08/24 04:13:33
9004593456,4593455,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4560,Clavier,Luik,,2011/05/12 00:00:00,2026/08/24 04:13:33
2242392550,631804352,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5620,Florennes,Namen,,2015/07/01 00:00:00,2026/08/24 04:13:33
9005138189,5138188,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3500,Hasselt,Limburg,,2018/06/07 00:00:00,2026/08/24 04:13:33
9004541696,4541695,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3080,Tervuren,Vlaams Brabant,,2010/08/10 00:00:00,2026/08/24 04:13:33
9005214323,5214322,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1325,Bonlez,Waals Brabant,,2019/08/09 00:00:00,2026/08/24 04:13:33
9004955252,4955251,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,8400,Oostende,West-Vlaanderen,,2016/02/20 00:00:00,2026/08/24 04:13:33
9005534291,5534290,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9700,Oudenaarde,Oost-Vlaanderen,,2023/10/10 00:00:00,2026/08/24 04:13:33
9005546328,5546327,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6640,Vaux-sur-Sûre,Luxemburg,,2024/01/01 00:00:00,2026/08/24 04:13:33
9004512959,4512957,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2910,Essen,Antwerpen,,2010/06/03 00:00:00,2026/08/24 04:13:33
9005051195,5051194,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2370,Arendonk,Antwerpen,,2017/04/30 00:00:00,2026/08/24 04:13:33
9005199226,5199225,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7080,Frameries,Henegouwen,,2019/05/28 00:00:00,2026/08/24 04:13:33
9006512244,5003077,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2640,Mortsel,Antwerpen,,2024/12/19 00:00:00,2026/08/24 04:13:33
9005200534,500719740,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4400,Flémalle,Luik,,2019/05/16 00:00:00,2026/08/24 04:13:33
9005580285,5580284,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,4140,Sprimont,Luik,,2024/06/01 00:00:00,2026/08/24 04:13:33
9005235257,5235256,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2910,Essen,Antwerpen,,2019/11/22 00:00:00,2026/08/24 04:13:33
9006534677,6534676,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9140,Temse,Oost-Vlaanderen,,2025/09/18 00:00:00,2026/08/24 04:13:33
9006559377,6559376,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3800,Sint-Truiden,Limburg,,2026/05/12 00:00:00,2026/08/24 04:13:33
9005054209,5054208,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2140,Borgerhout,Antwerpen,,2017/04/15 00:00:00,2026/08/24 04:13:33
9005211908,5211907,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2520,Oelegem,Antwerpen,,2019/07/31 00:00:00,2026/08/24 04:13:33
9005051867,5051866,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2600,Berchem,Antwerpen,,2017/05/31 00:00:00,2026/08/24 04:13:33
9006516248,6516247,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1430,Rebecq,Waals Brabant,,2025/05/01 00:00:00,2026/08/24 04:13:33
9006535466,6535465,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9112,Sint-Niklaas,Oost-Vlaanderen,,2025/09/30 00:00:00,2026/08/24 04:13:33
9005000435,5000434,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3600,Genk,Limburg,,2016/08/21 00:00:00,2026/08/24 04:13:33
9003725885,3725884,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3900,Pelt,Limburg,,2007/04/20 00:00:00,2026/08/24 04:13:33
9005348677,5348674,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1030,Schaarbeek,Brussels Hoofdstedelijk Gewest,,2021/05/18 00:00:00,2026/08/24 04:13:33
9006551213,6551212,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2230,Herselt,Antwerpen,,2026/03/03 00:00:00,2026/08/24 04:13:33
9004405698,4405697,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5500,Falmagne,Namen,,2009/08/20 00:00:00,2026/08/24 04:13:33
9005578142,5578141,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,3140,Keerbergen,Vlaams Brabant,,2024/06/01 00:00:00,2026/08/24 04:13:33
9006500778,5524949,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,6600,Bastogne,Luxemburg,,2024/10/03 00:00:00,2026/08/24 04:13:33
9004917967,4917966,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9810,Eke,Oost-Vlaanderen,,2015/08/01 00:00:00,2026/08/24 04:13:33
2316683662,767894659,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7120,Estinnes,Henegouwen,,2020/05/07 00:00:00,2026/08/24 04:13:33
9005382091,5382090,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5030,Gembloux,Namen,,2021/10/15 00:00:00,2026/08/24 04:13:33
9003615404,3615403,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,9990,Maldegem,Oost-Vlaanderen,,2006/08/17 00:00:00,2026/08/24 04:13:33
2362811914,1012845294,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,7134,Binche,Henegouwen,,2024/08/01 00:00:00,2026/08/24 04:13:33
2122737013,776263977,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1490,Court-Saint-Etienne,Waals Brabant,,2020/01/01 00:00:00,2026/08/24 04:13:33
9005550710,5550709,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,2520,Broechem,Antwerpen,,2023/06/01 00:00:00,2026/08/24 04:13:33
9004592764,4592763,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,5570,Beauraing,Namen,,2011/05/10 00:00:00,2026/08/24 04:13:33
9005201430,5201429,684,Imker - houden bijen,AC28,Houden,PL4,Imker,PR1,Bijen,,,,,1910,Kampenhout,Vlaams Brabant,,2019/06/03 00:00:00,2026/08/24 04:13:33
